Data Rif;Category;Segment;Products;Customers;Regione;Provincia;Channel;Standard Units
43056;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;16
43056;Tamponi;Compak;Product 8;Customer 100;Lombardia;MI;INGROSSO;20,8
43056;Tamponi;Compak;Product 8;Customer 107;Lombardia;MI;INGROSSO;33,6
43056;Tamponi;Compak;Product 8;Customer 132;Veneto;VI;DISCOUNT;38,4
43056;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;22,4
43056;Tamponi;Compak;Product 10;Customer 4;Lombardia;MI;DO;91,2
43056;Tamponi;Compak;Product 10;Customer 44;Emilia Romagna;RE;DO;91,2
43056;Tamponi;Compak;Product 10;Customer 100;Lombardia;MI;INGROSSO;6,4
43056;Tamponi;Compak;Product 10;Customer 107;Lombardia;MI;INGROSSO;10,4
43056;Tamponi;Compak;Product 10;Customer 113;Basilicata;PZ;GD;15,2
43056;Tamponi;Compak;Product 10;Customer 132;Veneto;VI;DISCOUNT;38,4
43056;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;28,8
43056;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;10,661
43059;Tamponi;Blue Box;Product 1;Customer 41;Lazio;RM;INGROSSO;11,70117
43059;Tamponi;Blue Box;Product 3;Customer 27;Veneto;VE;DO;98
43059;Tamponi;Blue Box;Product 3;Customer 41;Lazio;RM;INGROSSO;14
43059;Tamponi;Blue Box;Product 3;Customer 44;Lombardia;BG;DO;98
43059;Tamponi;Blue Box;Product 3;Customer 65;Veneto;TV;DO;28
43059;Tamponi;Blue Box;Product 5;Customer 20;Sicilia;EN;DO;24
43059;Tamponi;Blue Box;Product 5;Customer 27;Veneto;VE;DO;72
43059;Tamponi;Blue Box;Product 5;Customer 30;Lazio;RM;GD;48
43059;Tamponi;Blue Box;Product 5;Customer 41;Lazio;RM;INGROSSO;18
43059;Tamponi;Blue Box;Product 5;Customer 65;Veneto;TV;DO;12
43059;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43059;Tamponi;Blue Box;Product 5;Customer 113;Sardegna;CA;GD;12
43059;Tamponi;Blue Box;Product 5;Customer 147;Marche;AN;GD;12
43059;Tamponi;Blue Box;Product 6;Customer 41;Lazio;RM;INGROSSO;13
43059;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
43059;Tamponi;Blue Box;Product 6;Customer 140;Sardegna;CA;GD;24
43059;Tamponi;Blue Box;Product 7;Customer 24;Lombardia;VA;DO;60
43059;Tamponi;Blue Box;Product 7;Customer 67;Piemonte;NO;GD;67,99983
43059;Tamponi;Blue Box;Product 7;Customer 91;Veneto;VI;DO;60
43059;Tamponi;Compak;Product 8;Customer 41;Lazio;RM;INGROSSO;9,6
43059;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;112
43059;Tamponi;Compak;Product 8;Customer 91;Veneto;VI;DO;16
43059;Tamponi;Compak;Product 10;Customer 41;Lazio;RM;INGROSSO;8
43059;Tamponi;Compak;Product 10;Customer 91;Veneto;VI;DO;30,4
43059;Tamponi;Compak;Product 10;Customer 147;Marche;AN;GD;15,2
43059;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;28,8
43059;Tamponi;Digital;Product 15;Customer 21;Calabria;CZ;GD;10,661
43060;Tamponi;Blue Box;Product 1;Customer 31;Calabria;CS;DO;10,80108
43060;Tamponi;Blue Box;Product 1;Customer 41;Lazio;RM;INGROSSO;13,50135
43060;Tamponi;Blue Box;Product 1;Customer 82;Veneto;PD;DRUGSTORE;54,0054
43060;Tamponi;Blue Box;Product 3;Customer 31;Calabria;CS;DO;14
43060;Tamponi;Blue Box;Product 3;Customer 41;Lazio;RM;INGROSSO;21
43060;Tamponi;Blue Box;Product 3;Customer 46;Umbria;PG;DO;14
43060;Tamponi;Blue Box;Product 3;Customer 82;Veneto;PD;DRUGSTORE;196
43060;Tamponi;Blue Box;Product 5;Customer 31;Calabria;CS;DO;12
43060;Tamponi;Blue Box;Product 5;Customer 41;Lazio;RM;INGROSSO;26
43060;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
43060;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43060;Tamponi;Blue Box;Product 5;Customer 90;Lazio;RM;DRUGSTORE;144
43060;Tamponi;Blue Box;Product 5;Customer 147;Sicilia;CT;GD;12
43060;Tamponi;Blue Box;Product 6;Customer 41;Lazio;RM;INGROSSO;23
43060;Tamponi;Blue Box;Product 7;Customer 67;Lombardia;MI;GD;67,99983
43060;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;40
43060;Tamponi;Compak;Product 8;Customer 31;Calabria;CS;DO;16
43060;Tamponi;Compak;Product 8;Customer 41;Lazio;RM;INGROSSO;17,6
43060;Tamponi;Compak;Product 8;Customer 113;Lombardia;BG;GD;16
43060;Tamponi;Compak;Product 8;Customer 129;Calabria;CS;DO;16
43060;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;16
43060;Tamponi;Compak;Product 10;Customer 31;Calabria;CS;DO;15,2
43060;Tamponi;Compak;Product 10;Customer 41;Lazio;RM;INGROSSO;16
43060;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43060;Tamponi;Compak;Product 10;Customer 129;Calabria;CS;DO;30,4
43060;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;72
43060;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
43060;Tamponi;Pearl;Product 19;Customer 105;Toscana;SI;DRUGSTORE;18,0018
43061;Tamponi;Blue Box;Product 1;Customer 53;Lazio;FR;GD;54,0054
43061;Tamponi;Blue Box;Product 4;Customer 32;Lazio;RM;GD;48
43061;Tamponi;Compak;Product 8;Customer 32;Lombardia;MI;GD;16
43061;Tamponi;Compak;Product 8;Customer 82;Veneto;PD;DRUGSTORE;16
43061;Tamponi;Compak;Product 10;Customer 32;Veneto;VE;GD;15,2
43061;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
43061;Tamponi;Compak;Product 11;Customer 53;Emilia Romagna;MO;GD;86,43456
43061;Tamponi;Digital;Product 13;Customer 82;Veneto;PD;DRUGSTORE;25,5864
43062;Tamponi;Blue Box;Product 3;Customer 21;Sicilia;ME;GD;14
43062;Tamponi;Blue Box;Product 3;Customer 30;Piemonte;NO;GD;42
43062;Tamponi;Blue Box;Product 3;Customer 30;Piemonte;TO;GD;14
43062;Tamponi;Blue Box;Product 3;Customer 117;Piemonte;CN;DO;98
43062;Tamponi;Blue Box;Product 4;Customer 47;Emilia Romagna;RN;DO;4
43062;Tamponi;Blue Box;Product 4;Customer 117;Piemonte;CN;DO;12
43062;Tamponi;Blue Box;Product 5;Customer 10;Puglia;TA;INGROSSO;6
43062;Tamponi;Blue Box;Product 5;Customer 21;Sicilia;ME;GD;12
43062;Tamponi;Blue Box;Product 5;Customer 30;Piemonte;NO;GD;48
43062;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
43062;Tamponi;Blue Box;Product 5;Customer 57;Lazio;RM;INGROSSO;3
43062;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;2
43062;Tamponi;Blue Box;Product 5;Customer 148;Lombardia;MI;GD;72
43062;Tamponi;Blue Box;Product 6;Customer 52;Sardegna;SU;GD;71
43062;Tamponi;Blue Box;Product 6;Customer 57;Lazio;RM;INGROSSO;4
43062;Tamponi;Blue Box;Product 7;Customer 117;Piemonte;CN;DO;10
43062;Tamponi;Compak;Product 8;Customer 30;Piemonte;NO;GD;32
43062;Tamponi;Compak;Product 8;Customer 117;Piemonte;CN;DO;16
43062;Tamponi;Compak;Product 10;Customer 10;Puglia;TA;INGROSSO;3,2
43062;Tamponi;Compak;Product 10;Customer 30;Piemonte;NO;GD;30,4
43062;Tamponi;Compak;Product 10;Customer 57;Lazio;RM;INGROSSO;1,6
43062;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;15,2
43062;Tamponi;Compak;Product 10;Customer 117;Piemonte;CN;DO;30,4
43062;Tamponi;Compak;Product 11;Customer 47;Emilia Romagna;RN;DO;1,20048
43062;Tamponi;Digital;Product 15;Customer 30;Piemonte;NO;GD;10,661
43062;Tamponi;Digital;Product 15;Customer 47;Emilia Romagna;RN;DO;2,1322
43063;Tamponi;Blue Box;Product 3;Customer 45;Emilia Romagna;MO;DO;28
43063;Tamponi;Blue Box;Product 4;Customer 4;Lombardia;MI;DO;96
43063;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
43063;Tamponi;Blue Box;Product 5;Customer 105;Toscana;SI;DRUGSTORE;12
43063;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;60
43063;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43063;Tamponi;Compak;Product 8;Customer 45;Sardegna;SU;DO;112
43063;Tamponi;Compak;Product 8;Customer 45;Toscana;PI;DO;32
43063;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
43063;Tamponi;Compak;Product 10;Customer 105;Toscana;SI;DRUGSTORE;15,2
43063;Tamponi;Compak;Product 10;Customer 110;Puglia;BA;GD;15,2
43066;Tamponi;Blue Box;Product 1;Customer 68;Lazio;RM;DO;11,70117
43066;Tamponi;Blue Box;Product 3;Customer 26;Veneto;VI;DO;14
43066;Tamponi;Blue Box;Product 3;Customer 30;Lazio;RM;GD;14
43066;Tamponi;Blue Box;Product 3;Customer 37;Marche;AN;GD;14
43066;Tamponi;Blue Box;Product 3;Customer 44;Emilia Romagna;RE;DO;98
43066;Tamponi;Blue Box;Product 3;Customer 50;Basilicata;MT;GD;5
43066;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;NO;GD;1
43066;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;TO;GD;1
43066;Tamponi;Blue Box;Product 3;Customer 68;Lazio;RM;DO;23
43066;Tamponi;Blue Box;Product 3;Customer 113;Basilicata;PZ;GD;28
43066;Tamponi;Blue Box;Product 3;Customer 123;Lombardia;BS;DO;14
43066;Tamponi;Blue Box;Product 4;Customer 67;Lombardia;MI;GD;50,66654
43066;Tamponi;Blue Box;Product 5;Customer 26;Veneto;VI;DO;24
43066;Tamponi;Blue Box;Product 5;Customer 30;Lazio;RM;GD;72
43066;Tamponi;Blue Box;Product 5;Customer 37;Marche;AN;GD;12
43066;Tamponi;Blue Box;Product 5;Customer 50;Basilicata;MT;GD;5
43066;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;1
43066;Tamponi;Blue Box;Product 5;Customer 68;Lazio;RM;DO;16
43066;Tamponi;Blue Box;Product 5;Customer 113;Basilicata;PZ;GD;72
43066;Tamponi;Blue Box;Product 5;Customer 113;Lombardia;BG;GD;72
43066;Tamponi;Blue Box;Product 6;Customer 68;Lazio;RM;DO;18
43066;Tamponi;Blue Box;Product 7;Customer 36;Valle d'Aosta;AO;DO;8
43066;Tamponi;Blue Box;Product 7;Customer 67;Lombardia;MI;GD;67,99983
43066;Tamponi;Compak;Product 8;Customer 64;Piemonte;TO;GD;0,8
43066;Tamponi;Compak;Product 8;Customer 68;Lazio;RM;DO;0,8
43066;Tamponi;Compak;Product 8;Customer 147;Lazio;RM;GD;16
43066;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;44,8
43066;Tamponi;Compak;Product 10;Customer 64;Piemonte;TO;GD;3,2
43066;Tamponi;Compak;Product 10;Customer 68;Lazio;RM;DO;2,4
43066;Tamponi;Compak;Product 11;Customer 36;Valle d'Aosta;AO;DO;3,60144
43066;Tamponi;Compak;Product 11;Customer 67;Lombardia;MI;GD;72
43066;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;12,7932
43066;Tamponi;Digital;Product 13;Customer 82;Veneto;PD;DRUGSTORE;25,5864
43066;Tamponi;Digital;Product 15;Customer 82;Veneto;PD;DRUGSTORE;21,322
43066;Tamponi;Pearl;Product 18;Customer 68;Lazio;RM;DO;3
43066;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;3,60036
43066;Tamponi;Pearl;Product 19;Customer 68;Lazio;RM;DO;1,80018
43067;Tamponi;Blue Box;Product 1;Customer 68;Lazio;RM;DO;4,50045
43067;Tamponi;Blue Box;Product 1;Customer 87;Veneto;VE;DO;21,60216
43067;Tamponi;Blue Box;Product 3;Customer 30;Lombardia;MI;GD;42
43067;Tamponi;Blue Box;Product 3;Customer 30;Piemonte;TO;GD;14
43067;Tamponi;Blue Box;Product 3;Customer 68;Lazio;RM;DO;10
43067;Tamponi;Blue Box;Product 3;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;24
43067;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;24
43067;Tamponi;Blue Box;Product 5;Customer 68;Lazio;RM;DO;19
43067;Tamponi;Blue Box;Product 5;Customer 91;Emilia Romagna;FC;DO;24
43067;Tamponi;Blue Box;Product 5;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;24
43067;Tamponi;Blue Box;Product 6;Customer 68;Lazio;RM;DO;20
43067;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43067;Tamponi;Compak;Product 8;Customer 91;Emilia Romagna;FC;DO;32
43067;Tamponi;Compak;Product 8;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;19,2
43067;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
43067;Tamponi;Compak;Product 10;Customer 30;Lombardia;MI;GD;15,2
43067;Tamponi;Compak;Product 10;Customer 91;Emilia Romagna;FC;DO;30,4
43067;Tamponi;Compak;Product 10;Customer 106;Friuli Venezia Giulia;PN;DISCOUNT;19,2
43067;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
43067;Tamponi;Pearl;Product 19;Customer 30;Piemonte;TO;GD;0,90009
43068;Tamponi;Blue Box;Product 3;Customer 45;Emilia Romagna;MO;DO;98
43068;Tamponi;Blue Box;Product 3;Customer 135;Campania;NA;DRUGSTORE;42
43068;Tamponi;Blue Box;Product 5;Customer 30;Piemonte;NO;GD;36
43068;Tamponi;Blue Box;Product 5;Customer 135;Campania;NA;DRUGSTORE;72
43068;Tamponi;Blue Box;Product 6;Customer 126;Campania;NA;INGROSSO;36
43068;Tamponi;Blue Box;Product 7;Customer 67;Toscana;FI;GD;22,66661
43068;Tamponi;Compak;Product 8;Customer 32;Lazio;RM;GD;16
43068;Tamponi;Compak;Product 8;Customer 45;Liguria;SV;DO;16
43068;Tamponi;Compak;Product 8;Customer 46;Lazio;RM;DO;16
43068;Tamponi;Compak;Product 8;Customer 68;Lazio;RM;DO;0,8
43068;Tamponi;Compak;Product 8;Customer 126;Campania;NA;INGROSSO;32
43068;Tamponi;Compak;Product 9;Customer 67;Lombardia;MI;GD;89,6
43068;Tamponi;Compak;Product 10;Customer 30;Piemonte;NO;GD;15,2
43068;Tamponi;Compak;Product 10;Customer 113;Lombardia;BG;GD;15,2
43068;Tamponi;Compak;Product 10;Customer 126;Campania;NA;INGROSSO;30,4
43068;Tamponi;Compak;Product 10;Customer 134;Emilia Romagna;RE;GD;15,2
43068;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;38,3796
43068;Tamponi;Digital;Product 13;Customer 68;Lazio;RM;DO;3,1983
43068;Tamponi;Digital;Product 13;Customer 135;Campania;NA;DRUGSTORE;12,7932
43068;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;21,322
43068;Tamponi;Digital;Product 15;Customer 68;Lazio;RM;DO;1,0661
43068;Tamponi;Pearl;Product 18;Customer 68;Lazio;RM;DO;2
43068;Tamponi;Pearl;Product 19;Customer 68;Lazio;RM;DO;1,80018
43069;Tamponi;Blue Box;Product 1;Customer 68;Lazio;RM;DO;0,90009
43069;Tamponi;Blue Box;Product 1;Customer 87;Veneto;VE;DO;64,80648
43069;Tamponi;Blue Box;Product 1;Customer 162;Puglia;BA;DRUGSTORE;43,20432
43069;Tamponi;Blue Box;Product 1;Customer 164;Sicilia;RG;DO;9,0009
43069;Tamponi;Blue Box;Product 3;Customer 6;Piemonte;AL;DO;56
43069;Tamponi;Blue Box;Product 3;Customer 45;Sardegna;SU;DO;98
43069;Tamponi;Blue Box;Product 3;Customer 109;Piemonte;AT;GD;7
43069;Tamponi;Blue Box;Product 3;Customer 145;Puglia;BR;INGROSSO;14
43069;Tamponi;Blue Box;Product 3;Customer 161;Piemonte;CN;INGROSSO;12
43069;Tamponi;Blue Box;Product 3;Customer 162;Puglia;BA;DRUGSTORE;84
43069;Tamponi;Blue Box;Product 3;Customer 164;Sicilia;RG;DO;14
43069;Tamponi;Blue Box;Product 5;Customer 6;Piemonte;AL;DO;48
43069;Tamponi;Blue Box;Product 5;Customer 9;Toscana;MS;DO;1
43069;Tamponi;Blue Box;Product 5;Customer 30;Lazio;RM;GD;72
43069;Tamponi;Blue Box;Product 5;Customer 44;Emilia Romagna;RE;DO;72
43069;Tamponi;Blue Box;Product 5;Customer 44;Lombardia;BG;DO;72
43069;Tamponi;Blue Box;Product 5;Customer 45;Sardegna;SU;DO;72
43069;Tamponi;Blue Box;Product 5;Customer 46;Sicilia;PA;DO;12
43069;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;24
43069;Tamponi;Blue Box;Product 5;Customer 109;Piemonte;AT;GD;7
43069;Tamponi;Blue Box;Product 5;Customer 117;Piemonte;CN;DO;72
43069;Tamponi;Blue Box;Product 5;Customer 161;Piemonte;CN;INGROSSO;11
43069;Tamponi;Blue Box;Product 5;Customer 162;Puglia;BA;DRUGSTORE;60
43069;Tamponi;Blue Box;Product 5;Customer 164;Sicilia;RG;DO;14
43069;Tamponi;Blue Box;Product 6;Customer 100;Lombardia;MI;INGROSSO;3
43069;Tamponi;Blue Box;Product 6;Customer 107;Lombardia;MI;INGROSSO;3
43069;Tamponi;Blue Box;Product 7;Customer 32;Lazio;RM;GD;60
43069;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;20
43069;Tamponi;Compak;Product 8;Customer 44;Emilia Romagna;RE;DO;16
43069;Tamponi;Compak;Product 8;Customer 46;Umbria;PG;DO;16
43069;Tamponi;Compak;Product 8;Customer 100;Lombardia;MI;INGROSSO;2,4
43069;Tamponi;Compak;Product 8;Customer 107;Lombardia;MI;INGROSSO;5,6
43069;Tamponi;Compak;Product 8;Customer 116;Veneto;VR;DO;32
43069;Tamponi;Compak;Product 8;Customer 161;Piemonte;CN;INGROSSO;15,2
43069;Tamponi;Compak;Product 8;Customer 162;Puglia;BA;DRUGSTORE;80
43069;Tamponi;Compak;Product 10;Customer 30;Lazio;RM;GD;45,6
43069;Tamponi;Compak;Product 10;Customer 46;Sicilia;PA;DO;30,4
43069;Tamponi;Compak;Product 10;Customer 80;Campania;SA;DO;15,2
43069;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;30,4
43069;Tamponi;Compak;Product 10;Customer 100;Lombardia;MI;INGROSSO;2,4
43069;Tamponi;Compak;Product 10;Customer 107;Lombardia;MI;INGROSSO;2,4
43069;Tamponi;Compak;Product 10;Customer 144;Lombardia;PV;GD;15,2
43069;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;15,2
43069;Tamponi;Compak;Product 10;Customer 161;Piemonte;CN;INGROSSO;15,2
43069;Tamponi;Compak;Product 10;Customer 162;Puglia;BA;DRUGSTORE;76
43069;Tamponi;Compak;Product 11;Customer 54;Lombardia;MI;GD;86,43456
43069;Tamponi;Digital;Product 15;Customer 32;Lazio;RM;GD;10,661
43069;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;10,661
43069;Tamponi;Pearl;Product 19;Customer 30;Piemonte;TO;GD;0,90009
43073;Tamponi;Blue Box;Product 1;Customer 45;Toscana;PI;DO;10,80108
43073;Tamponi;Blue Box;Product 3;Customer 30;Piemonte;NO;GD;14
43073;Tamponi;Blue Box;Product 3;Customer 45;Toscana;PI;DO;14
43073;Tamponi;Blue Box;Product 3;Customer 46;Lazio;RM;DO;14
43073;Tamponi;Blue Box;Product 5;Customer 30;Piemonte;NO;GD;72
43073;Tamponi;Blue Box;Product 5;Customer 46;Lazio;RM;DO;12
43073;Tamponi;Blue Box;Product 5;Customer 82;Veneto;PD;DRUGSTORE;72
43073;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
43073;Tamponi;Blue Box;Product 7;Customer 4;Lombardia;MI;DO;480
43073;Tamponi;Blue Box;Product 7;Customer 67;Piemonte;NO;GD;67,99983
43073;Tamponi;Blue Box;Product 7;Customer 67;Toscana;FI;GD;67,99983
43073;Tamponi;Compak;Product 9;Customer 67;Piemonte;NO;GD;89,6
43073;Tamponi;Compak;Product 10;Customer 33;Marche;AN;DO;15,2
43073;Tamponi;Compak;Product 10;Customer 82;Veneto;PD;DRUGSTORE;91,2
43073;Tamponi;Compak;Product 10;Customer 113;Basilicata;PZ;GD;15,2
43073;Tamponi;Compak;Product 11;Customer 67;Piemonte;NO;GD;72
43073;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;25,5864
43073;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;31,983
43073;Tamponi;Digital;Product 15;Customer 82;Veneto;PD;DRUGSTORE;21,322
43073;Tamponi;Pearl;Product 19;Customer 30;Piemonte;NO;GD;7,20072
43074;Tamponi;Blue Box;Product 1;Customer 87;Veneto;VE;DO;32,40324
43074;Tamponi;Blue Box;Product 3;Customer 20;Sicilia;EN;DO;28
43074;Tamponi;Blue Box;Product 3;Customer 30;Piemonte;NO;GD;14
43074;Tamponi;Blue Box;Product 3;Customer 75;Lazio;RM;GD;28
43074;Tamponi;Blue Box;Product 4;Customer 87;Veneto;VE;DO;48
43074;Tamponi;Blue Box;Product 5;Customer 20;Sicilia;EN;DO;24
43074;Tamponi;Blue Box;Product 5;Customer 75;Lazio;RM;GD;72
43074;Tamponi;Blue Box;Product 7;Customer 32;Lombardia;MI;GD;60
43074;Tamponi;Blue Box;Product 7;Customer 32;Veneto;VE;GD;60
43074;Tamponi;Blue Box;Product 7;Customer 87;Veneto;VE;DO;40
43074;Tamponi;Compak;Product 8;Customer 32;Veneto;VE;GD;32
43074;Tamponi;Compak;Product 8;Customer 75;Lazio;RM;GD;48
43074;Tamponi;Compak;Product 9;Customer 87;Veneto;VE;DO;18,0072
43074;Tamponi;Compak;Product 10;Customer 75;Lazio;RM;GD;45,6
43074;Tamponi;Compak;Product 10;Customer 134;Emilia Romagna;RE;GD;15,2
43074;Tamponi;Compak;Product 11;Customer 87;Veneto;VE;DO;28,81152
43074;Tamponi;Digital;Product 13;Customer 24;Lombardia;VA;DO;76,7592
43075;Tamponi;Blue Box;Product 1;Customer 35;Abruzzo;PE;DRUGSTORE;270,027
43075;Tamponi;Blue Box;Product 3;Customer 43;Trentino Alto Adige;TN;DO;28
43075;Tamponi;Blue Box;Product 3;Customer 147;Lombardia;BS;GD;98
43075;Tamponi;Blue Box;Product 4;Customer 4;Lombardia;MI;DO;384
43075;Tamponi;Blue Box;Product 4;Customer 54;Piemonte;VC;GD;96
43075;Tamponi;Blue Box;Product 5;Customer 43;Trentino Alto Adige;TN;DO;36
43075;Tamponi;Blue Box;Product 5;Customer 88;Puglia;BT;DO;72
43075;Tamponi;Blue Box;Product 5;Customer 122;Campania;CE;DO;24
43075;Tamponi;Blue Box;Product 5;Customer 147;Lombardia;BS;GD;72
43075;Tamponi;Blue Box;Product 5;Customer 147;Marche;AN;GD;12
43075;Tamponi;Blue Box;Product 6;Customer 35;Abruzzo;PE;DRUGSTORE;216
43075;Tamponi;Blue Box;Product 7;Customer 54;Piemonte;VC;GD;60
43075;Tamponi;Blue Box;Product 7;Customer 67;Lombardia;MI;GD;67,99983
43075;Tamponi;Compak;Product 8;Customer 88;Puglia;BT;DO;16
43075;Tamponi;Compak;Product 8;Customer 134;Emilia Romagna;PR;GD;6,4
43075;Tamponi;Compak;Product 8;Customer 147;Lombardia;BS;GD;32
43075;Tamponi;Compak;Product 10;Customer 4;Lombardia;MI;DO;182,4
43075;Tamponi;Compak;Product 10;Customer 35;Abruzzo;PE;DRUGSTORE;182,4
43075;Tamponi;Compak;Product 10;Customer 88;Puglia;BT;DO;15,2
43075;Tamponi;Compak;Product 10;Customer 122;Campania;CE;DO;15,2
43075;Tamponi;Compak;Product 10;Customer 134;Emilia Romagna;PR;GD;15,2
43075;Tamponi;Compak;Product 10;Customer 147;Lombardia;BS;GD;45,6
43075;Tamponi;Digital;Product 13;Customer 67;Lombardia;MI;GD;12,7932
43075;Tamponi;Digital;Product 15;Customer 35;Abruzzo;PE;DRUGSTORE;213,22
43075;Tamponi;Digital;Product 15;Customer 67;Lombardia;MI;GD;21,322
43075;Tamponi;Digital;Product 15;Customer 147;Lombardia;BS;GD;10,661
43076;Tamponi;Blue Box;Product 1;Customer 164;Puglia;LE;DO;9,0009
43076;Tamponi;Blue Box;Product 3;Customer 30;Lazio;RM;GD;14
43076;Tamponi;Blue Box;Product 3;Customer 147;Lazio;RM;GD;28
43076;Tamponi;Blue Box;Product 4;Customer 150;Veneto;VR;DO;12
43076;Tamponi;Blue Box;Product 5;Customer 80;Campania;SA;DO;12
43076;Tamponi;Blue Box;Product 5;Customer 147;Lazio;RM;GD;12
43076;Tamponi;Blue Box;Product 5;Customer 147;Veneto;PD;GD;12
43076;Tamponi;Blue Box;Product 6;Customer 82;Veneto;PD;DRUGSTORE;72
43076;Tamponi;Blue Box;Product 7;Customer 54;Lombardia;MI;GD;60
43076;Tamponi;Blue Box;Product 7;Customer 91;Veneto;VI;DO;120
43076;Tamponi;Blue Box;Product 7;Customer 150;Veneto;VR;DO;60
43076;Tamponi;Compak;Product 8;Customer 32;Lombardia;MI;GD;16
43076;Tamponi;Compak;Product 8;Customer 113;Lombardia;BG;GD;16
43076;Tamponi;Compak;Product 8;Customer 147;Lazio;RM;GD;16
43076;Tamponi;Compak;Product 8;Customer 150;Veneto;VR;DO;48
43076;Tamponi;Compak;Product 8;Customer 163;Veneto;TV;DO;16
43076;Tamponi;Compak;Product 10;Customer 32;Lombardia;MI;GD;15,2
43076;Tamponi;Compak;Product 10;Customer 150;Veneto;VR;DO;45,6
43076;Tamponi;Compak;Product 10;Customer 163;Veneto;TV;DO;30,4
43076;Tamponi;Digital;Product 15;Customer 80;Campania;SA;DO;10,661
43076;Tamponi;Digital;Product 15;Customer 147;Lazio;RM;GD;10,661
43080;Tamponi;Blue Box;Product 1;Customer 24;Lombardia;VA;DO;108,0108
43080;Tamponi;Blue Box;Product 3;Customer 30;Piemonte;TO;GD;14
43080;Tamponi;Blue Box;Product 3;Customer 64;Piemonte;TO;GD;1
43080;Tamponi;Blue Box;Product 3;Customer 106;Piemonte;NO;DISCOUNT;24
43080;Tamponi;Blue Box;Product 4;Customer 119;Lombardia;PV;INGROSSO;60
43080;Tamponi;Blue Box;Product 5;Customer 45;Toscana;PI;DO;72
43080;Tamponi;Blue Box;Product 5;Customer 46;Umbria;PG;DO;12
43080;Tamponi;Blue Box;Product 5;Customer 64;Piemonte;TO;GD;1
43080;Tamponi;Blue Box;Product 5;Customer 106;Piemonte;NO;DISCOUNT;24
43080;Tamponi;Blue Box;Product 5;Customer 133;Campania;NA;GD;72
43080;Tamponi;Blue Box;Product 5;Customer 147;Sicilia;CT;GD;12
43080;Tamponi;Blue Box;Product 7;Customer 24;Lombardia;VA;DO;60
43080;Tamponi;Compak;Product 8;Customer 64;Piemonte;TO;GD;2,4
43080;Tamponi;Compak;Product 8;Customer 106;Piemonte;NO;DISCOUNT;19,2
